claim_id,customer_id,policy_number,claim_type,incident_date,filed_date,closed_date,amount_requested,reserved_amount,amount_paid,claim_status,fraud_flag,assigned_adjuster,processing_days,notes
CLM-2021-41707,CUST-1024,AUTO-240603,auto_comprehensive,2024-06-09,2024-06-12,2024-07-05,3100.0,3300.0,3100.0,closed_approved,False,AGT-112,23,Windshield and fascia damage covered under basic comprehensive with the $1000 deductible applied.
CLM-2021-41708,CUST-1111,HOME-293850,home_fire,2024-02-21,2024-03-02,2024-03-26,7800.0,8000.0,7800.0,closed_approved,False,AGT-117,24,Minor kitchen fire damage supported by inspection notes under standard-tier coverage.
CLM-2021-41709,CUST-2012,AUTO-213978,auto_collision,2024-04-14,2024-04-20,2024-05-10,5400.0,5600.0,5400.0,closed_approved,False,AGT-095,20,Accident reconstruction consistent with standard collision coverage and $750 deductible.
CLM-2021-41710,CUST-2112,HOME-215981,home_fire,2024-05-11,2024-05-20,2024-06-15,8900.0,9100.0,8900.0,closed_approved,False,AGT-120,26,Approved after verifying attic electrical fire consistency with coverage limits.
CLM-2021-41711,CUST-9215,AUTO-110920,auto_comprehensive,2024-03-12,2024-03-21,2024-04-10,2500.0,2600.0,2500.0,closed_approved,False,AGT-111,20,Vandalism claim met comprehensive guidelines within the $18000 limit.
CLM-2021-41712,CUST-2213,HOME-009985,home_fire,2024-04-18,2024-04-28,2024-05-20,4500.0,4800.0,4500.0,closed_approved,False,AGT-100,22,Smoke intrusion damage validated for basic-tier home coverage.
CLM-2021-41713,CUST-2216,HOME-202422,home_fire,2024-03-01,2024-03-10,2024-03-30,10200.0,10500.0,10200.0,closed_approved,False,AGT-093,20,Premium-tier claim approved after confirming attic-scorch patterns matched inspection reports.
CLM-2021-41714,CUST-0082,HEALTH-001991,health_surgery,2024-05-14,2024-05-16,2024-06-08,3100.0,3200.0,3100.0,closed_approved,False,AGT-099,23,Procedure reimbursed under standard-tier plan within the $7000 limit.
CLM-2021-41715,CUST-2392,HEALTH-882193,health_surgery,2024-04-07,2024-04-09,2024-04-30,9400.0,9600.0,9400.0,closed_approved,False,AGT-118,21,Premium-tier coverage validated with coding matched to the $25000 medical limit.
CLM-2021-41716,CUST-1112,HEALTH-591244,health_surgery,2024-02-11,2024-02-13,2024-03-05,12200.0,12400.0,12200.0,closed_approved,False,AGT-106,21,Approved after confirming proper coding under premium-tier $25000 limits.
CLM-2021-41717,CUST-7336,AUTO-012794,auto_collision,2023-12-18,2023-12-28,2024-01-15,5200.0,5400.0,0.0,closed_denied,False,AGT-109,18,Denied due to policy lapse at time of loss despite supporting vehicle damage photos.
CLM-2021-41718,CUST-1143,HOME-120047,home_fire,2024-02-19,2024-03-01,2024-03-25,8600.0,8800.0,8600.0,closed_approved,False,AGT-130,24,Fire damage to garage validated under standard-tier home limits.
CLM-2021-41719,CUST-1607,AUTO-003414,auto_comprehensive,2024-01-14,2024-01-20,2024-02-04,2900.0,3000.0,0.0,closed_denied,True,AGT-103,15,Denied after SIU flagged vendor for prior repair irregularities and documentation gaps.
CLM-2021-41720,CUST-1605,AUTO-003413,auto_collision,2024-04-12,2024-04-20,,4100.0,4300.0,0.0,open,False,AGT-131,14,Pending verification of intersection camera footage for standard-tier collision claim.
CLM-2025-00019,CUST-2029,AUTO-354109,auto_collision,2024-04-12,2024-04-20,2024-05-05,3800.0,4000.0,3800.0,closed_approved,False,AGT-103,15,Collision damage validated with photos; payout applied after $750 collision deductible under standard coverage.
CLM-2025-00020,CUST-2201,AUTO-095411,auto_collision,2024-07-18,2024-07-25,2024-08-10,5200.0,5400.0,5200.0,closed_approved,False,AGT-121,16,Front-end impact confirmed by shop estimate; payment issued minus $1000 collision deductible under basic tier.
CLM-2025-00021,CUST-1020,AUTO-982144,auto_collision,2024-09-14,2024-09-20,2024-10-08,8600.0,9000.0,8600.0,closed_approved,False,AGT-130,18,High-speed curb strike verified with onboard camera; collision coverage honored after $500 deductible.
CLM-2025-00022,CUST-2021,AUTO-746210,auto_collision,2024-06-02,2024-06-10,2024-06-28,4100.0,4300.0,4100.0,closed_approved,False,AGT-112,18,Rear-end incident corroborated by police report; standard collision coverage applied with $500 deductible.
CLM-2025-00023,CUST-9012,AUTO-240013,auto_collision,2024-11-11,2024-11-20,2024-12-05,3700.0,3900.0,3700.0,closed_approved,False,AGT-106,15,Low-speed intersection collision validated; payout issued after $750 collision deductible under standard tier.
CLM-2025-00024,CUST-7403,AUTO-241102,auto_comprehensive,2024-08-09,2024-08-15,2024-09-03,2200.0,2400.0,2200.0,closed_approved,False,AGT-099,19,Hail damage confirmed by onsite inspection; comprehensive payout applied minus $1000 deductible under basic coverage.
CLM-2025-00025,CUST-9863,AUTO-000148,auto_comprehensive,2024-10-02,2024-10-10,2024-10-25,1800.0,1900.0,1800.0,closed_approved,False,AGT-118,15,Vandalism scratches validated via timestamped garage footage; payout issued after $750 comprehensive deductible.
CLM-2025-00026,CUST-7986,AUTO-000146,auto_comprehensive,2024-07-06,2024-07-12,2024-07-30,2400.0,2600.0,2400.0,closed_approved,False,AGT-110,18,Windshield replacement validated by licensed vendor; comprehensive coverage applied minus $850 deductible.
CLM-2025-00027,CUST-9051,AUTO-118393,auto_comprehensive,2024-05-14,2024-05-20,2024-06-04,1400.0,1500.0,1400.0,closed_approved,False,AGT-117,15,Theft of side mirrors confirmed by police report; payment issued after $750 comprehensive deductible.
CLM-2025-00028,CUST-4621,AUTO-202410,auto_comprehensive,2025-01-10,2025-01-14,,2600.0,2800.0,0.0,open,False,AGT-104,12,Animal-strike damage under review pending secondary vendor estimate.
CLM-2025-00029,CUST-8717,HOME-240118,home_fire,2024-03-18,2024-03-22,2024-04-12,7200.0,7500.0,7200.0,closed_approved,False,AGT-131,21,Kitchen fire source confirmed accidental; structural repairs covered within basic home liability limits.
CLM-2025-00030,CUST-3031,HOME-007781,home_fire,2024-08-14,2024-08-20,2024-09-05,12800.0,13000.0,12800.0,closed_approved,False,AGT-095,16,Attic electrical fire confirmed by inspector; payout within premium-tier liability cap.
CLM-2025-00031,CUST-3338,HOME-007822,home_fire,2024-12-04,2024-12-10,2024-12-28,5100.0,5300.0,5100.0,closed_approved,False,AGT-111,18,Minor garage fire validated via fire department report; basic coverage applied.
CLM-2025-00032,CUST-2024,HOME-570923,home_fire,2024-11-20,2024-11-26,2024-12-15,6800.0,7000.0,6800.0,closed_approved,False,AGT-093,19,Smoke and wiring damage substantiated; payout issued within standard liability limit.
CLM-2025-00033,CUST-8711,HEALTH-240112,health_surgery,2024-06-15,2024-06-17,2024-07-02,9800.0,10000.0,9800.0,closed_approved,False,AGT-120,15,Procedure billing matched preauthorization; payout within premium medical coverage.
CLM-2025-00034,CUST-1110,HEALTH-982136,health_surgery,2024-05-22,2024-05-24,2024-06-10,4400.0,4500.0,4400.0,closed_approved,False,AGT-100,17,Outpatient procedure validated with provider documents; payment issued under standard tier coverage.
CLM-2025-00035,CUST-9053,HEALTH-118395,health_surgery,2024-09-11,2024-09-13,2024-09-30,3600.0,3800.0,3600.0,closed_approved,False,AGT-097,17,Procedure coding verified; payout aligned with basic-tier medical limit.
CLM-2025-00036,CUST-1008,HEALTH-202402,health_surgery,2024-10-19,2024-10-21,2024-11-08,5100.0,5300.0,5100.0,closed_approved,False,AGT-111,18,Provider documentation cross-checked; claim approved under basic health coverage.
CLM-2025-00037,CUST-2112,HEALTH-019225,health_surgery,2024-12-05,2024-12-07,,4200.0,4500.0,0.0,open,False,AGT-109,10,Billing verification pending secondary coding review.
CLM-2025-00038,CUST-1012,AUTO-202414,auto_collision,2024-06-20,2024-07-02,2024-07-18,5300.0,5400.0,0.0,closed_denied,True,AGT-118,16,Claim denied after SIU referral confirmed forged repair invoices from a blacklisted vendor.
CLM-2025-00101,CUST-7081,AUTO-007100,auto_collision,2024-04-11,2024-04-20,2024-05-10,6200.0,6500.0,6200.0,closed_approved,False,AGT-131,20,Collision payout applied under basic tier with $1300 collision deductible and below the $15000 limit.
CLM-2025-00102,CUST-1010,HOME-240611,home_fire,2023-12-18,2023-12-27,2024-01-15,8200.0,8500.0,8200.0,closed_approved,False,AGT-109,19,Fire damage validated by inspector and well within standard tier structure and remaining aggregate.
CLM-2025-00103,CUST-1001,AUTO-902345,auto_comprehensive,2024-03-22,2024-03-29,2024-04-16,3100.0,3300.0,3100.0,closed_approved,False,AGT-097,18,Glass and weather damage covered under comprehensive tier with $500 deductible and within $25000 cap.
CLM-2025-00104,CUST-3290,HEALTH-003101,health_surgery,2024-02-14,2024-02-16,2024-03-05,5400.0,5600.0,5400.0,closed_approved,False,AGT-120,18,Approved for outpatient surgery under basic health tier within medical‑payments allowance.
CLM-2025-00105,CUST-0068,HOME-510028,home_fire,2024-01-15,2024-01-24,2024-02-12,7300.0,7600.0,7300.0,closed_approved,False,AGT-118,19,Minor kitchen fire confirmed; payout within standard tier and remaining aggregate.
CLM-2025-00106,CUST-7247,HEALTH-003492,health_surgery,2024-04-02,2024-04-04,2024-04-24,6900.0,7200.0,6900.0,closed_approved,False,AGT-112,20,Procedure validated with required documents under standard tier within medical‑payments limit.
CLM-2025-00107,CUST-0081,AUTO-012956,auto_collision,2024-06-12,2024-06-20,2024-07-08,9100.0,9500.0,9100.0,closed_approved,False,AGT-099,18,Collision damage settled under standard tier with $750 deductible and below $32000 limit.
CLM-2025-00108,CUST-7221,AUTO-009211,auto_comprehensive,2024-04-26,2024-05-03,2024-05-23,2800.0,3000.0,2800.0,closed_approved,False,AGT-104,20,Animal‑strike damage matched scene evidence; payout under comprehensive tier with $950 deductible.
CLM-2025-00109,CUST-4624,AUTO-202408,auto_collision,2024-05-11,2024-05-18,2024-06-06,12200.0,12500.0,12200.0,closed_approved,False,AGT-111,19,Collision impact review confirmed; payout under premium tier below $75000 limit and $250 deductible.
CLM-2025-00110,CUST-1004,HEALTH-001110,health_surgery,2024-03-11,2024-03-13,2024-04-02,8600.0,8800.0,8600.0,closed_approved,False,AGT-110,20,Premium tier covers approved procedure within allowed annual aggregate.
CLM-2025-00111,CUST-1036,AUTO-240617,auto_collision,2024-04-03,2024-04-10,2024-04-30,5300.0,5600.0,5300.0,closed_approved,False,AGT-103,20,Front‑end impact verified and processed under standard tier with $1000 collision deductible.
CLM-2025-00112,CUST-1609,AUTO-003416,auto_comprehensive,2024-02-17,2024-02-26,2024-03-15,1900.0,2100.0,1900.0,closed_approved,False,AGT-095,17,Theft‑related damage within basic tier comprehensive coverage and below $10000 limit.
CLM-2025-00113,CUST-2391,AUTO-948210,auto_collision,2024-07-01,2024-07-09,2024-07-28,4100.0,4500.0,4100.0,closed_approved,False,AGT-100,19,Collision scuffs consistent with witness report; basic tier $1000 deductible applied.
CLM-2025-00114,CUST-2037,HEALTH-842193,health_surgery,2024-08-14,2024-08-16,2024-09-03,7200.0,7400.0,7200.0,closed_approved,False,AGT-117,18,Procedure met documentation requirements under premium tier medical‑payments coverage.
CLM-2025-00115,CUST-7986,AUTO-000146,auto_comprehensive,2024-06-22,2024-06-30,2024-07-20,2600.0,2800.0,2600.0,closed_approved,False,AGT-106,20,Hail damage validated; payout under basic tier with $850 comprehensive deductible.
CLM-2025-00116,CUST-7417,HEALTH-241116,health_surgery,2024-04-04,2024-04-06,2024-04-25,5100.0,5400.0,5100.0,closed_approved,False,AGT-121,19,Approved under standard tier within $12000 medical‑payments cap.
CLM-2025-00117,CUST-1013,AUTO-902353,auto_collision,2024-05-09,2024-05-16,2024-06-03,10400.0,10800.0,10400.0,closed_approved,False,AGT-130,18,Premium tier payout applied with $500 collision deductible and within $120000 limit.
CLM-2025-00118,CUST-0026,HOME-202408,home_fire,2024-01-04,2024-01-12,2024-02-01,5900.0,6100.0,5900.0,closed_approved,False,AGT-093,20,Minor electrical fire confirmed; payout well within standard tier liability envelope.
CLM-2025-00119,CUST-1109,HOME-881302,home_fire,2024-06-18,2024-06-27,2024-07-17,7700.0,8000.0,7700.0,closed_approved,False,AGT-118,20,Localized attic fire verified; payout aligns with standard tier and remaining aggregate.
CLM-2025-00120,CUST-2204,HEALTH-209383,health_surgery,2024-03-05,2024-03-07,,6800.0,7000.0,0.0,open,True,AGT-111,14,Claim under SIU review due to vendor mismatch alert; payout on hold pending verification.
CLM-2025-00011,CUST-9003,AUTO-240002,auto_collision,2024-08-12,2024-08-20,2024-09-15,4800.0,5000.0,4800.0,closed_approved,False,AGT-103,26,Collision payout approved within premium tier limits after deductible verification.
CLM-2025-00012,CUST-3022,AUTO-240711,auto_collision,2024-05-20,2024-05-28,2024-06-18,3100.0,3300.0,3100.0,closed_approved,False,AGT-121,21,Damage aligned with police photos and below collision limit for standard tier.
CLM-2025-00013,CUST-1014,AUTO-240616,auto_collision,2024-04-11,2024-04-19,2024-05-10,2900.0,3000.0,2900.0,closed_approved,False,AGT-110,21,Front-end impact consistent with repair vendor documentation under standard coverage.
CLM-2025-00014,CUST-1020,AUTO-982144,auto_collision,2024-07-14,2024-07-22,2024-08-14,6200.0,6500.0,6200.0,closed_approved,False,AGT-112,23,Collision verified by onboard telemetry and well below premium collision limit.
CLM-2025-00015,CUST-1009,AUTO-202410,auto_collision,2024-09-03,2024-09-10,2024-10-03,1800.0,1900.0,1800.0,closed_approved,False,AGT-104,23,Minor bumper damage validated by standard-tier adjuster review.
CLM-2025-00016,CUST-2109,AUTO-004216,auto_collision,2024-03-25,2024-03-31,2024-04-20,2500.0,2700.0,2500.0,closed_approved,False,AGT-131,20,Collision repairs substantiated with vendor invoices and matched to basic-tier limits.
CLM-2025-00017,CUST-9213,AUTO-110918,auto_collision,2024-06-05,2024-06-12,2024-07-01,3400.0,3600.0,3400.0,closed_approved,False,AGT-118,19,Impact assessment confirmed by third-party inspection under standard coverage.
CLM-2025-00018,CUST-9003,AUTO-240002,auto_comprehensive,2024-08-01,2024-08-08,2024-08-28,2700.0,2900.0,2700.0,closed_approved,False,AGT-099,20,Glass damage from debris consistent with comprehensive tier limits.
CLM-2025-00019,CUST-3022,AUTO-240711,auto_comprehensive,2024-07-11,2024-07-18,2024-08-05,1500.0,1600.0,1500.0,closed_approved,False,AGT-117,18,Hail impact repairs within comprehensive cap for standard coverage.
CLM-2025-00020,CUST-1014,AUTO-902354,auto_comprehensive,2024-06-08,2024-06-14,2024-07-04,2200.0,2300.0,2200.0,closed_approved,False,AGT-097,20,Weather-related damage confirmed and below comprehensive limit despite suspended status warning.
CLM-2025-00021,CUST-1005,AUTO-902347,auto_comprehensive,2024-04-19,2024-04-24,2024-05-12,4100.0,4300.0,4100.0,closed_approved,False,AGT-111,18,Comprehensive claim validated with verified repair vendor under premium tier.
CLM-2025-00022,CUST-2015,AUTO-669024,auto_comprehensive,2024-03-23,2024-03-30,2024-04-17,3800.0,4000.0,3800.0,closed_approved,False,AGT-106,18,Theft-related damage validated and covered under premium comprehensive cap.
CLM-2025-00023,CUST-0457,HOME-001208,home_fire,2024-05-22,2024-05-29,2024-06-20,5200.0,5500.0,5200.0,closed_approved,False,AGT-100,22,Kitchen fire soot damage confirmed by inspector and within standard-tier property cap.
CLM-2025-00024,CUST-7413,HOME-241112,home_fire,2024-06-11,2024-06-18,2024-07-12,4600.0,4800.0,4600.0,closed_approved,False,AGT-095,24,Electrical short fire damage aligned with basic-tier coverage review.
CLM-2025-00025,CUST-1013,HOME-202415,home_fire,2024-07-14,2024-07-21,2024-08-12,3500.0,3600.0,3500.0,closed_approved,False,AGT-109,22,Smoke damage validated by third-party inspector under standard home policy.
CLM-2025-00026,CUST-8807,HOME-241106,home_fire,2024-08-09,2024-08-16,2024-09-04,4900.0,5200.0,4900.0,closed_approved,False,AGT-120,19,Appliance-related fire damage consistent with policy scope and inspection photos.
CLM-2025-00027,CUST-2202,HEALTH-202424,health_surgery,2024-09-10,2024-09-12,2024-09-28,6200.0,6500.0,6200.0,closed_approved,False,AGT-101,16,Procedure reimbursement aligned with standard-tier medical payments cap.
CLM-2025-00028,CUST-1119,HEALTH-915200,health_surgery,2024-06-04,2024-06-06,2024-06-24,3100.0,3300.0,3100.0,closed_approved,False,AGT-130,18,Surgery billing consistent with basic-tier benefit schedule and verified coding.
CLM-2025-00029,CUST-1144,HEALTH-310072,health_surgery,2024-05-19,2024-05-21,2024-06-05,5400.0,5600.0,5400.0,closed_approved,False,AGT-111,15,Procedure documentation matched allowable charges under standard-tier medical limits.
CLM-2025-00030,CUST-9058,HEALTH-118400,health_surgery,2024-07-27,2024-07-29,,7200.0,7400.0,0.0,open,True,AGT-093,28,Claim under SIU review due to repeat-vendor irregularities and billing pattern mismatch.
CLM-2025-00031,CUST-1014,AUTO-902354,auto_comprehensive,2024-04-05,2024-04-12,2024-04-23,2600.0,0.0,0.0,closed_denied,False,AGT-103,11,Denied due to policy suspension at time of loss and missing repair documentation.
CLM-2025-00101,CUST-2249,AUTO-202406,auto_collision,2024-11-04,2024-11-10,2024-12-01,6200.0,6000.0,5800.0,closed_approved,False,AGT-131,21,Front-end impact documented; payout applied after $900 collision deductible under standard coverage cap.
CLM-2025-00102,CUST-9052,AUTO-118394,auto_comprehensive,2024-09-18,2024-09-20,2024-10-10,4200.0,4000.0,2800.0,closed_approved,False,AGT-110,20,Vandalism damage confirmed; payment reduced by $1200 comprehensive deductible under basic tier.
CLM-2025-00103,CUST-0035,HEALTH-000707,health_surgery,2024-12-02,2024-12-04,2024-12-20,9500.0,9000.0,9000.0,closed_approved,False,AGT-103,16,Approved for covered outpatient procedure within remaining aggregate limit.
CLM-2025-00104,CUST-0019,AUTO-202413,auto_collision,2024-05-15,2024-05-20,2024-06-05,5200.0,0.0,0.0,closed_denied,False,AGT-099,16,Denied due to policy suspension at time of loss and unpaid premium in grace status.
CLM-2025-00105,CUST-1034,AUTO-240615,auto_collision,2024-10-11,2024-10-18,2024-11-04,11800.0,11500.0,11250.0,closed_approved,False,AGT-118,17,Side-impact confirmed by photos; premium tier collision deductible of $250 applied.
CLM-2025-00106,CUST-3025,AUTO-009762,auto_comprehensive,2024-11-22,2024-11-25,2024-12-12,6700.0,6500.0,6000.0,closed_approved,False,AGT-112,17,Storm debris damage validated; payout under enhanced comprehensive coverage minus $500 deductible.
CLM-2025-00107,CUST-0086,AUTO-012961,auto_collision,2024-07-12,2024-07-20,2024-08-06,6200.0,0.0,0.0,closed_denied,True,AGT-121,17,SIU flagged repeat-vendor mismatch; denial issued after license verification failure.
CLM-2025-00108,CUST-0056,AUTO-510016,auto_comprehensive,2023-10-20,2023-10-25,2023-11-12,3500.0,0.0,0.0,closed_denied,False,AGT-106,18,"Policy was lapsed before date of loss, rendering claim ineligible."
CLM-2025-00109,CUST-2014,AUTO-112384,auto_collision,2024-09-04,2024-09-10,2024-09-28,9600.0,9400.0,9150.0,closed_approved,False,AGT-104,18,Rear-impact validated by police report; $250 collision deductible applied under premium tier.
CLM-2025-00110,CUST-0072,AUTO-012951,auto_comprehensive,2024-10-14,2024-10-16,2024-11-05,3800.0,3600.0,3050.0,closed_approved,False,AGT-131,20,Theft-loss documentation reviewed; payment adjusted after $750 deductible.
CLM-2025-00111,CUST-1020,AUTO-230420,auto_collision,2024-06-21,2024-06-30,2024-07-18,5400.0,5200.0,5000.0,closed_approved,False,AGT-111,18,Commercial-use collision supported by mechanic estimate within premium cap.
CLM-2025-00112,CUST-8924,AUTO-202412,auto_comprehensive,2024-10-28,2024-11-01,2024-11-22,4300.0,4200.0,3550.0,closed_approved,False,AGT-097,21,Glass and trim replacement approved under standard comprehensive terms minus $650 deductible.
CLM-2025-00113,CUST-9229,AUTO-110936,auto_collision,2024-07-08,2024-07-14,2024-08-01,7500.0,7300.0,6300.0,closed_approved,False,AGT-095,18,Impact damage matched scene photos; deductible of $1000 applied under standard plan.
CLM-2025-00114,CUST-1015,AUTO-982138,auto_comprehensive,2024-08-10,2024-08-14,2024-09-01,3100.0,3000.0,2000.0,closed_approved,False,AGT-120,18,Hail-damage confirmed; payout after $1000 deductible under basic tier.
CLM-2025-00115,CUST-9142,AUTO-000145,auto_collision,2024-11-18,2024-11-20,2024-12-10,12800.0,12500.0,12250.0,closed_approved,False,AGT-109,20,Major panel damage; $250 deductible applied within premium collision limit.
CLM-2025-00116,CUST-1026,AUTO-230422,auto_comprehensive,2023-12-20,2023-12-23,2024-01-10,2600.0,2500.0,1000.0,closed_denied,False,AGT-100,18,Denied due to policy lapse pre-incident; only administrative review completed.
CLM-2025-00117,CUST-1462,AUTO-000143,auto_collision,2024-11-27,2024-11-30,2024-12-20,5100.0,5000.0,4250.0,closed_approved,False,AGT-117,20,Intersection scrape verified by both drivers; $750 deductible under standard tier applied.
CLM-2025-00118,CUST-1008,HOME-002317,home_fire,2024-09-29,2024-10-04,2024-10-28,14800.0,14500.0,14500.0,closed_approved,False,AGT-112,24,Kitchen fire confined to cabinetry; payout within premium dwelling and PD limits.
CLM-2025-00119,CUST-9007,HEALTH-672113,health_surgery,2024-06-18,2024-06-20,2024-07-05,7400.0,7200.0,7200.0,closed_approved,False,AGT-131,15,Covered ambulatory procedure approved within remaining benefit limit.
CLM-2025-00120,CUST-8026,HEALTH-441803,health_surgery,2024-12-08,2024-12-10,,8800.0,8500.0,0.0,open,False,AGT-121,5,Awaiting final hospital billing verification before benefit calculation.
CLM-2025-42301,CUST-1133,AUTO-230191,auto_collision,2024-11-12,2024-11-15,2024-12-10,7200.0,6800.0,6500.0,closed_approved,False,AGT-103,25,Payout applied after subtracting the $1200 collision deductible under basic tier coverage.
CLM-2025-42302,CUST-0052,AUTO-510012,auto_collision,2024-10-02,2024-10-10,2024-11-04,5600.0,5400.0,5200.0,closed_approved,False,AGT-121,25,Damage validated by inspection and paid within the $20000 collision limit after $1500 deductible.
CLM-2025-42303,CUST-9047,AUTO-118389,auto_comprehensive,2024-09-18,2024-09-22,2024-10-15,4100.0,4000.0,3850.0,closed_approved,False,AGT-110,23,Windshield and trim damage confirmed and paid under the $9000 comprehensive limit minus the $950 deductible.
CLM-2025-42304,CUST-9218,AUTO-110924,auto_comprehensive,2024-11-05,2024-11-08,2024-12-02,9800.0,9600.0,9350.0,closed_approved,False,AGT-097,24,Theft-related electronics loss was within the $40000 comprehensive cap under premium tier after $250 deductible.
CLM-2025-42305,CUST-1021,HOME-110013,home_fire,2024-08-12,2024-08-20,2024-09-18,15500.0,15000.0,14800.0,closed_approved,False,AGT-118,29,Smoke damage remediation validated by contractor photos and paid under basic tier within aggregate limits.
CLM-2025-42306,CUST-2107,HOME-008313,home_fire,2024-07-25,2024-07-31,2024-08-28,8200.0,8000.0,7900.0,closed_approved,False,AGT-109,28,Kitchen appliance ignition source confirmed by inspector and paid within the annual aggregate limit.
CLM-2025-42307,CUST-0035,HEALTH-000707,health_surgery,2024-10-14,2024-10-16,2024-10-30,6400.0,6300.0,6200.0,closed_approved,False,AGT-112,14,Procedure costs aligned with standard tier coverage and fell within the plan’s medical payment allowance.
CLM-2025-42308,CUST-2109,AUTO-796154,auto_collision,2024-11-20,2024-11-25,,4800.0,5000.0,0.0,open,True,AGT-130,12,Claim under SIU review due to repeated vendor inconsistencies and payout remains on hold pending verification.
